Year,Month,Day,Date,WaterTempF.AM,WaterTempC.AM,WaterTempF.PM,WaterTempC.PM,LowAirTempF,HighAirTempF,LowAirTempC,HighAirTempC,Notes,Photoperiod,DOY,iceyear,MeanWaterTemp,MeanAirTemp,temp.iced,AboveFreezing,threeweektemp,threeweekwarm,fromThaw,cumAboveFreezing,day1temp,PredWaterTemp
2017,Feb,13,2/13/2017,32,0,32,0,14,45,-10,7.2,NA,10.22698748,44,2017,0,-1.4,Ice,0,-165,0.25,56,10.65,1.665,1.780400499
2017,Feb,14,2/14/2017,32,0,32,0,16,38,-8.9,3.3,NA,10.27713717,45,2017,0,-2.8,Ice,0,-168.05,0,55,10.65,1.665,1.780651349
2017,Feb,15,2/15/2017,32,0,32,0,14,27,-10,-2.8,NA,10.32761532,46,2017,0,-6.4,Ice,0,-173.6,0,54,10.65,1.665,1.770903507
2017,Feb,16,2/16/2017,32,0,32,0,14,30,-10,-1.1,NA,10.3784054,47,2017,0,-5.55,Ice,0,-176.1,0,53,10.65,1.665,1.78546343
2017,Feb,17,2/17/2017,32,0,32,0,16,52,-8.9,11.1,NA,10.42949143,48,2017,0,1.1,Ice,1.1,-170.8,1.1,52,11.75,1.665,1.799611136
2017,Feb,18,2/18/2017,32,0,32,0,19,54,-7.2,12.2,NA,10.48085794,49,2017,0,2.5,Ice,2.5,-162.45,3.6,51,14.25,1.665,1.778197748
2017,Feb,19,2/19/2017,32,0,32,0,26,54,-3.3,12.2,NA,10.53249,50,2017,0,4.45,Ice,4.45,-150.5,8.05,50,18.7,1.665,1.743936091
2017,Feb,20,2/20/2017,32,0,32,0,29,51,-1.7,10.6,NA,10.5843732,51,2017,0,4.45,Ice,4.45,-133,12.5,49,23.15,1.665,1.720834026
2017,Feb,21,2/21/2017,32,0,32,0,33,52,0.6,11.1,NA,10.63649365,52,2017,0,5.85,Ice,5.85,-118.85,18.35,48,29,1.665,1.748059742
2017,Feb,22,2/22/2017,32,0,32,0,32,47,0,8.3,NA,10.68883792,53,2017,0,4.15,Ice,4.15,-107.45,22.5,47,33.15,1.665,1.815674791
2017,Feb,23,2/23/2017,32,0,32,0,27,39,-2.8,3.9,NA,10.74139309,54,2017,0,0.55,Ice,0.55,-91.9,23.05,46,33.7,1.665,1.843375644
2017,Feb,24,2/24/2017,32,0,32,0,19,29,-7.2,-1.7,NA,10.79414669,55,2017,0,-4.45,Ice,0,-81.35,23.05,45,33.7,1.665,1.83676437
2017,Feb,25,2/25/2017,32,0,32,0,12,21,-11.1,-6.1,NA,10.84708671,56,2017,0,-8.6,Ice,0,-77.15,23.05,44,33.7,1.665,1.81517069
2017,Feb,26,2/26/2017,32,0,32,0,7,32,-13.9,0,NA,10.90020158,57,2017,0,-6.95,Ice,0,-73.5,23.05,43,33.7,1.665,1.833396197
2017,Feb,27,2/27/2017,32,0,32,0,-3,40,-19.4,4.4,NA,10.95348016,58,2017,0,-7.5,Ice,0,-73.5,23.05,42,33.7,1.665,1.837129668
2017,Feb,28,2/28/2017,32,0,32,0,15,36,-9.4,2.2,NA,11.00691169,59,2017,0,-3.6,Ice,0,-70.2,23.05,41,33.7,1.665,1.872844478
2017,Mar,1,3/1/2017,32,0,32,0,18,32,-7.8,0,NA,11.06048584,60,2017,0,-3.9,Ice,0,-61.35,23.05,40,33.7,1.665,1.883522898
2017,Mar,2,3/2/2017,32,0,32,0,6,28,-14.4,-2.2,NA,11.11419262,61,2017,0,-8.3,Ice,0,-53.55,23.05,39,33.7,1.665,1.869122719
2017,Mar,3,3/3/2017,32,0,32,0,-4,24,-20,-4.4,NA,11.16802242,62,2017,0,-12.2,Ice,0,-55.5,23.05,38,33.7,1.665,1.883171915
2017,Mar,4,3/4/2017,32,0,32,0,-3,34,-19.4,1.1,NA,11.22196597,63,2017,0,-9.15,Ice,0,-59.65,23.05,37,33.7,1.665,1.876487577
2017,Mar,5,3/5/2017,32,0,32,0,23,41,-5,5,NA,11.27601433,64,2017,0,0,Ice,0,-57.75,23.05,36,33.7,1.665,1.930932238
2017,Mar,6,3/6/2017,32,0,32,0,32,45,0,7.2,NA,11.33015885,65,2017,0,3.6,Ice,3.6,-52.75,26.65,35,37.3,1.665,2.014596312
2017,Mar,7,3/7/2017,32,0,32,0,26,49,-3.3,9.4,NA,11.3843912,66,2017,0,3.05,Ice,3.05,-46.9,29.7,34,40.35,1.665,2.112617059
2017,Mar,8,3/8/2017,32,0,32,0,16,36,-8.9,2.2,NA,11.4387033,67,2017,0,-3.35,Ice,0,-43.85,29.7,33,40.35,1.665,2.128410223
2017,Mar,9,3/9/2017,32,0,32,0,10,29,-12.2,-1.7,NA,11.49308735,68,2017,0,-6.95,Ice,0,-45.25,29.7,32,40.35,1.665,2.110676808
2017,Mar,10,3/10/2017,32,0,32,0,1,22,-17.2,-5.6,NA,11.54753579,69,2017,0,-11.4,Ice,0,-57.75,28.6,31,40.35,1.665,2.060949972
2017,Mar,11,3/11/2017,32,0,32,0,-1,18,-18.3,-7.8,NA,11.60204126,70,2017,0,-13.05,Ice,0,-73.3,26.1,30,40.35,1.665,1.997533055
2017,Mar,12,3/12/2017,32,0,32,0,3,22,-16.1,-5.6,NA,11.65659664,71,2017,0,-10.85,Ice,0,-88.6,21.65,29,40.35,1.665,1.862902128
2017,Mar,13,3/13/2017,32,0,32,0,6,22,-14.4,-5.6,NA,11.71119499,72,2017,0,-10,Ice,0,-103.05,17.2,28,40.35,1.665,1.761329822
2017,Mar,14,3/14/2017,32,0,32,0,-5,24,-20.6,-4.4,NA,11.76582953,73,2017,0,-12.5,Ice,0,-121.4,11.35,27,40.35,1.665,1.664702423
2017,Mar,15,3/15/2017,32,0,32,0,0,33,-17.8,0.6,NA,11.82049366,74,2017,0,-8.6,Ice,0,-134.15,7.2,26,40.35,1.665,1.586218566
2017,Mar,16,3/16/2017,32,0,32,0,2,41,-16.7,5,NA,11.87518091,75,2017,0,-5.85,Ice,0,-140.55,6.65,25,40.35,1.665,1.612491785
2017,Mar,17,3/17/2017,32,0,32,0,7,37,-13.9,2.8,NA,11.92988494,76,2017,0,-5.55,Ice,0,-141.65,6.65,24,40.35,1.665,1.627065736
2017,Mar,18,3/18/2017,32,0,32,0,28,33,-2.2,0.6,NA,11.98459952,77,2017,0,-0.8,Ice,0,-133.85,6.65,23,40.35,1.665,1.647376937
2017,Mar,19,3/19/2017,32,0,32,0,22,46,-5.6,7.8,NA,12.03931849,78,2017,0,1.1,Ice,1.1,-125.8,7.75,22,41.45,1.665,1.668807487
2017,Mar,20,3/20/2017,32,0,32,0,26,47,-3.3,8.3,NA,12.09403579,79,2017,0,2.5,Ice,2.5,-115.8,10.25,21,43.95,1.665,1.716837004
2017,Mar,21,3/21/2017,32,0,32,0,25,41,-3.9,5,NA,12.14874543,80,2017,0,0.55,Ice,0.55,-111.65,10.8,20,44.5,1.665,1.743016936
2017,Mar,22,3/22/2017,32,0,32,0,4,35,-15.6,1.7,NA,12.20344142,81,2017,0,-6.95,Ice,0,-114.7,10.8,19,44.5,1.665,1.723028438
2017,Mar,23,3/23/2017,32,0,32,0,7,37,-13.9,2.8,NA,12.25811784,82,2017,0,-5.55,Ice,0,-111.95,10.8,18,44.5,1.665,1.744787742
2017,Mar,24,3/24/2017,32,0,32,0,24,33,-4.4,0.6,NA,12.31276876,83,2017,0,-1.9,Ice,0,-101.65,10.8,17,44.5,1.665,1.775035105
2017,Mar,25,3/25/2017,32,0,32,0,30,37,-1.1,2.8,NA,12.36738825,84,2017,0,0.85,Ice,0.85,-91.65,11.65,16,45.35,1.665,1.802201921
2017,Mar,26,3/26/2017,32,0,32,0,30,40,-1.1,4.4,NA,12.42197036,85,2017,0,1.65,Ice,1.65,-90,13.3,15,47,1.665,1.842769662
2017,Mar,27,3/27/2017,32,0,32,0,30,44,-1.1,6.7,NA,12.47650911,86,2017,0,2.8,Ice,2.8,-90.8,12.5,14,49.8,1.665,1.83420369
2017,Mar,28,3/28/2017,32,0,32,0,23,56,-5,13.3,NA,12.53099845,87,2017,0,4.15,Ice,4.15,-89.7,13.6,13,53.95,1.665,1.868087018
2017,Mar,29,3/29/2017,32,0,32,0,26,56,-3.3,13.3,NA,12.58543229,88,2017,0,5,Ice,5,-81.35,18.6,12,58.95,1.665,1.994508475
2017,Mar,30,3/30/2017,32,0,32,0,32,45,0,7.2,NA,12.63980444,89,2017,0,3.6,Ice,3.6,-70.8,22.2,11,62.55,1.665,2.109722318
2017,Mar,31,3/31/2017,32,0,32,0,26,49,-3.3,9.4,NA,12.69410861,90,2017,0,3.05,Ice,3.05,-56.35,25.25,10,65.6,1.665,2.228207195
2017,Apr,1,4/1/2017,32,0,32,0,26,57,-3.3,13.9,NA,12.74833841,91,2017,0,5.3,Ice,5.3,-38,30.55,9,70.9,1.665,2.451378395
2017,Apr,2,4/2/2017,32,0,32,0,29,60,-1.7,15.6,NA,12.80248731,92,2017,0,6.95,Ice,6.95,-20.2,37.5,8,77.85,1.665,2.743470956
2017,Apr,3,4/3/2017,32,0,32,0,34,48,1.1,8.9,NA,12.85654865,93,2017,0,5,Ice,5,-5.2,42.5,7,82.85,1.665,2.943607118
2017,Apr,4,4/4/2017,32,0,32,0,36,54,2.2,12.2,NA,12.9105156,94,2017,0,7.2,Ice,7.2,14.5,49.7,6,90.05,1.665,3.175875603
2017,Apr,5,4/5/2017,32,0,32,0,26,50,-3.3,10,NA,12.96438116,95,2017,0,3.35,Ice,3.35,26.45,53.05,5,93.4,1.665,3.330114963
2017,Apr,6,4/6/2017,32,0,32,0,29,50,-1.7,10,NA,13.01813815,96,2017,0,4.15,Ice,4.15,36.45,57.2,4,97.55,1.665,3.494086587
2017,Apr,7,4/7/2017,32,0,32,0,21,55,-6.1,12.8,NA,13.07177918,97,2017,0,3.35,Ice,3.35,45.35,60.55,3,100.9,1.665,3.661104458
2017,Apr,8,4/8/2017,32,0,32,0,29,69,-1.7,20.6,NA,13.12529665,98,2017,0,9.45,Ice,9.45,55.6,70,2,110.35,1.665,3.820463338
2017,Apr,9,4/9/2017,32,0,32,0,38,70,3.3,21.1,NA,13.17868273,99,2017,0,12.2,Ice,12.2,66.7,81.1,1,122.55,1.665,3.644522214
2017,Apr,10,4/10/2017,39,3.89,39,3.89,32,58,0,14.4,NA,13.23192933,100,2017,3.89,7.2,Open,7.2,71.4,85.8,0,2121.575,1.665,3.89
2017,Apr,11,4/11/2017,36,2.22,39,3.89,27,39,-2.8,3.9,NA,13.28502811,101,2017,3.055,0.55,Open,0.55,71.4,85.8,0,2122.125,1.665,3.055
2017,Apr,12,4/12/2017,39,3.89,42,5.56,22,56,-5.6,13.3,NA,13.33797048,102,2017,4.725,3.85,Open,3.85,82.2,89.65,0,2125.975,1.665,4.725
2017,Apr,13,4/13/2017,41,5,52,11.11,32,56,0,13.3,NA,13.39074753,103,2017,8.055,6.65,Open,6.65,94.4,96.3,0,2132.625,1.665,8.055
2017,Apr,14,4/14/2017,44,6.67,52,11.11,29,64,-1.7,17.8,NA,13.44335008,104,2017,8.89,8.05,Open,8.05,104.35,104.35,0,2140.675,1.665,8.89
2017,Apr,15,4/15/2017,45,7.22,48,8.89,41,57,5,13.9,NA,13.49576861,105,2017,8.055,9.45,Open,9.45,112.95,112.95,0,2150.125,1.665,8.055
2017,Apr,16,4/16/2017,47,8.33,52,11.11,47,63,8.3,17.2,NA,13.5479933,106,2017,9.72,12.75,Open,12.75,124.05,124.05,0,2162.875,1.665,9.72
2017,Apr,17,4/17/2017,47,8.33,49,9.44,31,57,-0.6,13.9,NA,13.60001398,107,2017,8.885,6.65,Open,6.65,127.9,127.9,0,2169.525,1.665,8.885
2017,Apr,18,4/18/2017,47,8.33,48,8.89,32,47,0,8.3,NA,13.65182013,108,2017,8.61,4.15,Open,4.15,127.9,127.9,0,2173.675,1.665,8.61
2017,Apr,19,4/19/2017,44,6.67,47,8.33,35,49,1.7,9.4,NA,13.70340089,109,2017,7.5,5.55,Open,5.55,128.45,128.45,0,2179.225,1.665,7.5
2017,Apr,20,4/20/2017,44,6.67,46,7.78,35,42,1.7,5.6,NA,13.75474501,110,2017,7.225,3.65,Open,3.65,128.5,128.5,0,2182.875,1.665,7.225
2017,Apr,21,4/21/2017,44,6.67,51,10.56,32,56,0,13.3,NA,13.80584086,111,2017,8.615,6.65,Open,6.65,132.1,132.1,0,2189.525,1.665,8.615
2017,Apr,22,4/22/2017,47,8.33,52,11.11,27,67,-2.8,19.4,NA,13.85667642,112,2017,9.72,8.3,Open,8.3,135.1,135.1,0,2197.825,1.665,9.72
2017,Apr,23,4/23/2017,50,10,50,10,35,63,1.7,17.2,NA,13.90723927,113,2017,10,9.45,Open,9.45,137.6,137.6,0,2207.275,1.665,10
2017,Apr,24,4/24/2017,47,8.33,53,11.67,29,65,-1.7,18.3,NA,13.9575166,114,2017,10,8.3,Open,8.3,140.9,140.9,0,2215.575,1.665,10
2017,Apr,25,4/25/2017,49,9.44,55,12.78,38,73,3.3,22.8,NA,14.00749515,115,2017,11.11,13.05,Open,13.05,146.75,146.75,0,2228.625,1.665,11.11
2017,Apr,26,4/26/2017,46,7.78,46,7.78,34,62,1.1,16.7,NA,14.05716126,116,2017,7.78,8.9,Open,8.9,152.3,152.3,0,2237.525,1.665,7.78
2017,Apr,27,4/27/2017,44,6.67,42,5.56,26,35,-3.3,1.7,NA,14.10650082,117,2017,6.115,-0.8,Open,0,147.35,148.15,0,2237.525,1.665,6.115
2017,Apr,28,4/28/2017,41,5,44,6.67,26,41,-3.3,5,NA,14.15549931,118,2017,5.835,0.85,Open,0.85,144.85,145.65,0,2238.375,1.665,5.835
2017,Apr,29,4/29/2017,43,6.11,47,8.33,27,50,-2.8,10,NA,14.20414175,119,2017,7.22,3.6,Open,3.6,139,139.8,0,2241.975,1.665,7.22
2017,Apr,30,4/30/2017,45,7.22,47,8.33,34,51,1.1,10.6,NA,14.25241272,120,2017,7.775,5.85,Open,5.85,132.65,133.45,0,2247.825,1.665,7.775
2017,May,1,5/1/2017,45,7.22,48,8.89,35,43,1.7,6.1,NA,14.30029636,121,2017,8.055,3.9,Open,3.9,129.35,130.15,0,2251.725,1.665,8.055
2017,May,2,5/2/2017,44,6.67,49,9.44,31,49,-0.6,9.4,NA,14.34777637,122,2017,8.055,4.4,Open,4.4,133.2,134,0,2256.125,1.665,8.055
2017,May,3,5/3/2017,47,8.33,51,10.56,28,68,-2.2,20,NA,14.39483598,123,2017,9.445,8.9,Open,8.9,138.25,139.05,0,2265.025,1.665,9.445
2017,May,4,5/4/2017,50,10,53,11.67,38,62,3.3,16.7,NA,14.441458,124,2017,10.835,10,Open,10,141.6,142.4,0,2275.025,1.665,10.835
2017,May,5,5/5/2017,51,10.56,56,13.33,32,62,0,16.7,NA,14.48762479,125,2017,11.945,8.35,Open,8.35,141.9,142.7,0,2283.375,1.665,11.945
2017,May,6,5/6/2017,52,11.11,54,12.22,34,55,1.1,12.8,NA,14.53331827,126,2017,11.665,6.95,Open,6.95,139.4,140.2,0,2290.325,1.665,11.665
2017,May,7,5/7/2017,53,11.67,54,12.22,29,50,-1.7,10,NA,14.57851994,127,2017,11.945,4.15,Open,4.15,130.8,131.6,0,2294.475,1.665,11.945
2017,May,8,5/8/2017,52,11.11,58,14.44,24,60,-4.4,15.6,NA,14.62321087,128,2017,12.775,5.6,Open,5.6,129.75,130.55,0,2300.075,1.665,12.775
2017,May,9,5/9/2017,54,12.22,58,14.44,35,64,1.7,17.8,NA,14.66737172,129,2017,13.33,9.75,Open,9.75,135.35,136.15,0,2309.825,1.665,13.33
2017,May,10,5/10/2017,54,12.22,57,13.89,41,75,5,23.9,NA,14.71098276,130,2017,13.055,14.45,Open,14.45,144.25,145.05,0,2324.275,1.665,13.055
2017,May,11,5/11/2017,56,13.33,61,16.11,44,64,6.7,17.8,NA,14.75402385,131,2017,14.72,12.25,Open,12.25,152.85,153.65,0,2336.525,1.665,14.72
2017,May,12,5/12/2017,56,13.33,62,16.67,34,69,1.1,20.6,NA,14.79647451,132,2017,15,10.85,Open,10.85,157.05,157.85,0,2347.375,1.665,15
2017,May,13,5/13/2017,56.66666667,13.7,60,15.56,44,68,6.7,20,NA,14.83831389,133,2017,14.63,13.35,Open,13.35,162.1,162.9,0,2360.725,1.665,14.63
2017,May,14,5/14/2017,57.33333333,14.07,64,17.78,40,70,4.4,21.1,NA,14.87952081,134,2017,15.925,12.75,Open,12.75,165.4,166.2,0,2373.475,1.665,15.925
2017,May,15,5/15/2017,58,14.44,59,15,42,69,5.6,20.6,NA,14.92007377,135,2017,14.72,13.1,Open,13.1,170.2,171,0,2386.575,1.665,14.72
2017,May,16,5/16/2017,57,13.89,60,15.56,42,71,5.6,21.7,NA,14.959951,136,2017,14.725,13.65,Open,13.65,170.8,171.6,0,2400.225,1.665,14.725
2017,May,17,5/17/2017,59,15,61,16.11,51,71,10.6,21.7,NA,14.99913047,137,2017,15.555,16.15,Open,16.15,178.05,178.85,0,2416.375,1.665,15.555
2017,May,18,5/18/2017,56,13.33,56,13.33,38,62,3.3,16.7,NA,15.03758991,138,2017,13.33,10,Open,10,188.85,188.85,0,2426.375,1.665,13.33
2017,May,19,5/19/2017,54,12.22,55,12.78,30,53,-1.1,11.7,NA,15.07530685,139,2017,12.5,5.3,Open,5.3,193.3,193.3,0,2431.675,1.665,12.5
2017,May,20,5/20/2017,54,12.22,54,12.22,34,57,1.1,13.9,NA,15.11225867,140,2017,12.22,7.5,Open,7.5,197.2,197.2,0,2439.175,1.665,12.22
2017,May,21,5/21/2017,54,12.22,55,12.78,34,56,1.1,13.3,NA,15.14842259,141,2017,12.5,7.2,Open,7.2,198.55,198.55,0,2446.375,1.665,12.5
2017,May,22,5/22/2017,54,12.22,55,12.78,43,56,6.1,13.3,NA,15.18377577,142,2017,12.5,9.7,Open,9.7,204.35,204.35,0,2456.075,1.665,12.5
2017,May,23,5/23/2017,54,12.22,54,12.22,41,53,5,11.7,NA,15.21829531,143,2017,12.22,8.35,Open,8.35,208.3,208.3,0,2464.425,1.665,12.22
2017,May,24,5/24/2017,54,12.22,54,12.22,44,54,6.7,12.2,NA,15.25195829,144,2017,12.22,9.45,Open,9.45,208.85,208.85,0,2473.875,1.665,12.22
2017,May,25,5/25/2017,54,12.22,61,16.11,44,71,6.7,21.7,NA,15.28474183,145,2017,14.165,14.2,Open,14.2,213.05,213.05,0,2488.075,1.665,14.165
2017,May,26,5/26/2017,56,13.33,59,15,52,70,11.1,21.1,NA,15.31662313,146,2017,14.165,16.1,Open,16.1,220.8,220.8,0,2504.175,1.665,14.165
2017,May,27,5/27/2017,58,14.44,65,18.33,53,79,11.7,26.1,NA,15.34757955,147,2017,16.385,18.9,Open,18.9,232.75,232.75,0,2523.075,1.665,16.385
2017,May,28,5/28/2017,64,17.78,64,17.78,53,79,11.7,26.1,NA,15.37758858,148,2017,17.78,18.9,Open,18.9,247.5,247.5,0,2541.975,1.665,17.78
2017,May,29,5/29/2017,61,16.11,62,16.67,47,65,8.3,18.3,NA,15.40662798,149,2017,16.39,13.3,Open,13.3,255.2,255.2,0,2555.275,1.665,16.39
2017,May,30,5/30/2017,60,15.56,60,15.56,46,56,7.8,13.3,NA,15.43467578,150,2017,15.56,10.55,Open,10.55,256,256,0,2565.825,1.665,15.56
2017,May,31,5/31/2017,59,15,61,16.11,44,68,6.7,20,NA,15.46171036,151,2017,15.555,13.35,Open,13.35,254.9,254.9,0,2579.175,1.665,15.555
2017,Jun,1,6/1/2017,60,15.56,68,20,39,75,3.9,23.9,NA,15.48771049,152,2017,17.78,13.9,Open,13.9,256.55,256.55,0,2593.075,1.665,17.78
2017,Jun,2,6/2/2017,62,16.67,69,20.56,51,82,10.6,27.8,NA,15.51265539,153,2017,18.615,19.2,Open,19.2,264.9,264.9,0,2612.275,1.665,18.615
2017,Jun,3,6/3/2017,64,17.78,70,21.11,55,86,12.8,30,NA,15.53652478,154,2017,19.445,21.4,Open,21.4,272.95,272.95,0,2633.675,1.665,19.445
2017,Jun,4,6/4/2017,67,19.44,73,22.78,56,85,13.3,29.4,NA,15.55929896,155,2017,21.11,21.35,Open,21.35,281.55,281.55,0,2655.025,1.665,21.11
2017,Jun,5,6/5/2017,66,18.89,70,21.11,51,77,10.6,25,NA,15.58095885,156,2017,20,17.8,Open,17.8,286.25,286.25,0,2672.825,1.665,20
2017,Jun,6,6/6/2017,67,19.44,72,22.22,46,77,7.8,25,NA,15.60148603,157,2017,20.83,16.4,Open,16.4,289,289,0,2689.225,1.665,20.83
2017,Jun,7,6/7/2017,70,21.11,75,23.89,48,82,8.9,27.8,NA,15.62086282,158,2017,22.5,18.35,Open,18.35,291.2,291.2,0,2707.575,1.665,22.5
2017,Jun,8,6/8/2017,69,20.56,74,23.33,55,82,12.8,27.8,NA,15.63907235,159,2017,21.945,20.3,Open,20.3,301.5,301.5,0,2727.875,1.665,21.945
2017,Jun,9,6/9/2017,70,21.11,77,25,53,78,11.7,25.6,NA,15.65609855,160,2017,23.055,18.65,Open,18.65,314.85,314.85,0,2746.525,1.665,23.055
2017,Jun,10,6/10/2017,72,22.22,76,24.44,58,87,14.4,30.6,NA,15.67192628,161,2017,23.33,22.5,Open,22.5,329.85,329.85,0,2769.025,1.665,23.33
2017,Jun,11,6/11/2017,72,22.22,69,20.56,58,71,14.4,21.7,NA,15.68654132,162,2017,21.39,18.05,Open,18.05,340.7,340.7,0,2787.075,1.665,21.39
2017,Jun,12,6/12/2017,69,20.56,77,25,57,82,13.9,27.8,NA,15.69993044,163,2017,22.78,20.85,Open,20.85,351.85,351.85,0,2807.925,1.665,22.78
2017,Jun,13,6/13/2017,72,22.22,73,22.78,59,76,15,24.4,NA,15.71208145,164,2017,22.5,19.7,Open,19.7,363.2,363.2,0,2827.625,1.665,22.5
2017,Jun,14,6/14/2017,71,21.67,74,23.33,63,77,17.2,25,NA,15.72298324,165,2017,22.5,21.1,Open,21.1,374.85,374.85,0,2848.725,1.665,22.5
2017,Jun,15,6/15/2017,72,22.22,74,23.33,61,83,16.1,28.3,NA,15.73262581,166,2017,22.775,22.2,Open,22.2,382.85,382.85,0,2870.925,1.665,22.775
2017,Jun,16,6/16/2017,72,22.22,75,23.89,56,84,13.3,28.9,NA,15.74100029,167,2017,23.055,21.1,Open,21.1,387.85,387.85,0,2892.025,1.665,23.055
2017,Jun,17,6/17/2017,72,22.22,74,23.33,57,84,13.9,28.9,NA,15.74809903,168,2017,22.775,21.4,Open,21.4,390.35,390.35,0,2913.425,1.665,22.775
2017,Jun,18,6/18/2017,71,21.67,71,21.67,56,73,13.3,22.8,NA,15.75391555,169,2017,21.67,18.05,Open,18.05,389.5,389.5,0,2931.475,1.665,21.67
2017,Jun,19,6/19/2017,70,21.11,71,21.67,54,71,12.2,21.7,NA,15.75844463,170,2017,21.39,16.95,Open,16.95,393.15,393.15,0,2948.425,1.665,21.39
2017,Jun,20,6/20/2017,69,20.56,70,21.11,49,80,9.4,26.7,NA,15.76168229,171,2017,20.835,18.05,Open,18.05,400.65,400.65,0,2966.475,1.665,20.835
2017,Jun,21,6/21/2017,69,20.56,71,21.67,49,74,9.4,23.3,NA,15.7636258,172,2017,21.115,16.35,Open,16.35,403.65,403.65,0,2982.825,1.665,21.115
2017,Jun,22,6/22/2017,69,20.56,69,20.56,58,71,14.4,21.7,NA,15.76427374,173,2017,20.56,18.05,Open,18.05,407.8,407.8,0,3000.875,1.665,20.56
2017,Jun,23,6/23/2017,68,20,71,21.67,54,71,12.2,21.7,NA,15.76362592,174,2017,20.835,16.95,Open,16.95,405.55,405.55,0,3017.825,1.665,20.835
2017,Jun,24,6/24/2017,68,20,68,20,54,66,12.2,18.9,NA,15.76168349,175,2017,20,15.55,Open,15.55,399.7,399.7,0,3033.375,1.665,20
2017,Jun,25,6/25/2017,67,19.44,68,20,51,61,10.6,16.1,NA,15.75844882,176,2017,19.72,13.35,Open,13.35,391.7,391.7,0,3046.725,1.665,19.72
2017,Jun,26,6/26/2017,64,17.78,66,18.89,44,62,6.7,16.7,NA,15.75392559,177,2017,18.335,11.7,Open,11.7,385.6,385.6,0,3058.425,1.665,18.335
2017,Jun,27,6/27/2017,65,18.33,68,20,46,74,7.8,23.3,NA,15.74811872,178,2017,19.165,15.55,Open,15.55,384.75,384.75,0,3073.975,1.665,19.165
2017,Jun,28,6/28/2017,66,18.89,66,18.89,51,61,10.6,16.1,NA,15.74103435,179,2017,18.89,13.35,Open,13.35,379.75,379.75,0,3087.325,1.665,18.89
2017,Jun,29,6/29/2017,66,18.89,66,18.89,53,64,11.7,17.8,NA,15.73267985,180,2017,18.89,14.75,Open,14.75,374.2,374.2,0,3102.075,1.665,18.89
2017,Jun,30,6/30/2017,66,18.89,68,20,57,70,13.9,21.1,NA,15.72306379,181,2017,19.445,17.5,Open,17.5,373.05,373.05,0,3119.575,1.665,19.445
2017,Jul,1,7/1/2017,69,20.56,73,22.78,53,76,11.7,24.4,NA,15.71219587,182,2018,21.67,18.05,Open,18.05,18.05,18.05,0,18.05,2.78,21.67
2017,Jul,2,7/2/2017,70,21.11,73,22.78,56,72,13.3,22.2,NA,15.70008693,183,2018,21.945,17.75,Open,17.75,35.8,35.8,0,35.8,2.78,21.945
2017,Jul,3,7/3/2017,70,21.11,76,24.44,51,77,10.6,25,NA,15.68674889,184,2018,22.775,17.8,Open,17.8,53.6,53.6,0,53.6,2.78,22.775
2017,Jul,4,7/4/2017,71,21.67,75,23.89,55,82,12.8,27.8,NA,15.67219471,185,2018,22.78,20.3,Open,20.3,73.9,73.9,0,73.9,2.78,22.78
2017,Jul,5,7/5/2017,71,21.67,75,23.89,55,81,12.8,27.2,NA,15.65643835,186,2018,22.78,20,Open,20,93.9,93.9,0,93.9,2.78,22.78
2017,Jul,6,7/6/2017,72,22.22,79,26.11,65,86,18.3,30,NA,15.63949474,187,2018,24.165,24.15,Open,24.15,118.05,118.05,0,118.05,2.78,24.165
2017,Jul,7,7/7/2017,72,22.22,76,24.44,61,83,16.1,28.3,NA,15.62137969,188,2018,23.33,22.2,Open,22.2,140.25,140.25,0,140.25,2.78,23.33
2017,Jul,8,7/8/2017,72,22.22,77,25,51,83,10.6,28.3,NA,15.60210987,189,2018,23.61,19.45,Open,19.45,159.7,159.7,0,159.7,2.78,23.61
2017,Jul,9,7/9/2017,74,23.33,76,24.44,57,67,13.9,19.4,NA,15.58170276,190,2018,23.885,16.65,Open,16.65,176.35,176.35,0,176.35,2.78,23.885
2017,Jul,10,7/10/2017,70,21.11,79,26.11,56,80,13.3,26.7,NA,15.56017657,191,2018,23.61,20,Open,20,196.35,196.35,0,196.35,2.78,23.61
2017,Jul,11,7/11/2017,74,23.33,79,26.11,58,82,14.4,27.8,NA,15.53755021,192,2018,24.72,21.1,Open,21.1,217.45,217.45,0,217.45,2.78,24.72
2017,Jul,12,7/12/2017,73,22.78,77,25,58,82,14.4,27.8,NA,15.51384323,193,2018,23.89,21.1,Open,21.1,238.55,238.55,0,238.55,2.78,23.89
2017,Jul,13,7/13/2017,72,22.22,72,22.22,54,59,12.2,15,NA,15.48907573,194,2018,22.22,13.6,Open,13.6,252.15,252.15,0,252.15,2.78,22.22
2017,Jul,14,7/14/2017,68,20,77,25,52,76,11.1,24.4,NA,15.46326837,195,2018,22.5,17.75,Open,17.75,269.9,269.9,0,269.9,2.78,22.5
2017,Jul,15,7/15/2017,74,23.33,78,25.56,56,84,13.3,28.9,NA,15.43644224,196,2018,24.445,21.1,Open,21.1,291,291,0,291,2.78,24.445
2017,Jul,16,7/16/2017,73,22.78,77,25,57,74,13.9,23.3,NA,15.40861885,197,2018,23.89,18.6,Open,18.6,309.6,309.6,0,309.6,2.78,23.89
